Station	Unnamed: 0	Sample No	Volatile Suspended Solids (mg/L)	Unionised Ammonia (mg/L)	Turbidity (NTU)	Total Phosphorus (mg/L)	Total Nitrogen (mg/L)	Total Kjeldahl Nitrogen (mg/L)	Total Inorganic Nitrogen (mg/L)	Temperature (°C)	Suspended Solids (mg/L)	Silica (mg/L)	Secchi Disc Depth (M)	Salinity (psu)	Phaeo-pigments (μg/L)	pH	Orthophosphate Phosphorus (mg/L)	Nitrite Nitrogen (mg/L)	Nitrate Nitrogen (mg/L)	Faecal Coliforms (cfu/100mL)	E. coli (cfu/100mL)	Dissolved Oxygen (mg/L)	Dissolved Oxygen (%saturation)	Chlorophyll-a (μg/L)	Ammonia Nitrogen (mg/L)	5-day Biochemical Oxygen Demand (mg/L)	Year	Month	x	y	DIN(mg/L)	DIN(uM)	Nitrite Nitrogen (uM)	Nitrate Nitrogen (uM)	Ammonia Nitrogen (uM)
MM3	8414.714285714286	1.0	1.2095238095238097	0.0012244897959183673	2.949659863945578	0.029251700680272108	0.37768707482993197	0.338843537414966	0.0717687074829932	19.970748299319727	5.648979591836735	0.6276870748299319	3.2285714285714286	32.32312925170068	0.927891156462585	8.004761904761905	0.007108843537414966	0.008394557823129251	0.030183673469387756	1.4285714285714286	1.1360544217687074	7.23469387755102	95.78911564625851	2.5258503401360546	0.03251700680272109	0.7625850340136054	2016.408163265306	6.081632653061225	114.31025	22.5619	0.0710952380952381	5.078231292517008	0.5996112730806608	2.1559766763848396	2.3226433430515065
MM4	9365.212765957447	1.0	1.2822695035460994	0.0011560283687943264	4.223404255319149	0.03148936170212766	0.38141843971631206	0.34099290780141844	0.07049645390070922	19.72695035460993	5.502836879432624	0.6660283687943263	3.5617021276595744	32.37021276595745	0.8836879432624113	7.9921985815602845	0.00750354609929078	0.008290780141843972	0.03176595744680851	3.099290780141844	1.0070921985815602	7.140425531914893	94.1418439716312	2.727659574468085	0.029950354609929078	0.7638297872340426	2016.2553191489362	5.851063829787234	114.35805	22.5636166666666	0.07000709219858156	5.0005065856129685	0.5921985815602836	2.268996960486322	2.1393110435663627
MM5	10319.212765957447	1.0	1.174468085106383	0.001148936170212766	5.323404255319149	0.028865248226950357	0.37645390070921986	0.3346808510638298	0.07191489361702127	19.731205673758865	5.061702127659575	0.6606382978723405	3.7127659574468086	32.39645390070922	0.9134751773049646	7.985106382978724	0.007411347517730496	0.008397163120567375	0.03275886524822695	1.3475177304964538	1.0212765957446808	7.216312056737588	95.21985815602837	2.65531914893617	0.030170212765957445	0.7092198581560284	2016.2553191489362	5.851063829787234	114.393883333333	22.52055	0.07132624113475178	5.094731509625127	0.5997973657548125	2.339918946301925	2.155015197568389
MM6	11273.212765957447	1.0	1.1297872340425532	0.001148936170212766	3.213475177304965	0.02794326241134752	0.36085106382978727	0.3319858156028369	0.06191489361702128	19.658865248226952	4.258156028368794	0.6457446808510638	3.4893617021276597	32.28439716312057	0.8645390070921987	7.93049645390071	0.006475177304964539	0.0062056737588652485	0.022446808510638298	3.1914893617021276	1.1134751773049645	7.160283687943263	94.18439716312056	2.6943262411347515	0.03299290780141844	0.8028368794326242	2016.2553191489362	5.851063829787234	114.34995	22.4555666666666	0.061645390070921985	4.403242147922999	0.44326241134751776	1.6033434650455927	2.3566362715298887
MM7	12230.714285714286	1.0	1.1843537414965986	0.001360544217687075	4.074829931972789	0.029659863945578232	0.38224489795918365	0.3494557823129252	0.07108843537414966	20.06326530612245	4.561904761904762	0.6246258503401361	3.4755102040816324	32.275510204081634	1.0183673469387755	8.003401360544217	0.0063741496598639456	0.008183673469387755	0.0242312925170068	1.0612244897959184	1.0136054421768708	7.035374149659864	93.21768707482993	2.904081632653061	0.038306122448979595	0.7952380952380953	2016.408163265306	6.081632653061225	114.297066666666	22.5234833333333	0.07072108843537414	5.051506316812438	0.5845481049562682	1.7308066083576286	2.7361516034985423
MM8	13222.893617021276	1.0	1.048936170212766	0.0009503546099290781	4.126950354609929	0.03028368794326241	0.3694326241134752	0.28595744680851065	0.10269503546099291	19.851063829787233	5.431205673758865	0.7316312056737588	3.389361702127659	32.685815602836875	0.5134751773049646	7.946099290780142	0.010127659574468085	0.01227659574468085	0.07067375886524822	1.4680851063829787	1.3546099290780143	6.961702127659574	92.2127659574468	1.1624113475177305	0.019092198581560284	0.35602836879432626	2016.2553191489362	5.851063829787234	114.322416666666	22.20035	0.10204255319148936	7.288753799392097	0.876899696048632	5.048125633232016	1.3637284701114487
NM1	833.5	1.0	1.3942028985507247	0.0029202898550724637	5.226811594202898	0.0463768115942029	0.6707971014492754	0.4504347826086957	0.3467391304347826	20.554347826086957	7.65	0.9522463768115942	2.760869565217391	31.4	0.8840579710144928	7.83840579710145	0.02052173913043478	0.035268115942028985	0.18456521739130433	640.2608695652174	360.10869565217394	6.579710144927536	87.57246376811594	2.1362318840579713	0.12639855072463768	0.6942028985507246	2016.1739130434783	5.913043478260869	114.021433333333	22.34795	0.346231884057971	24.730848861283643	2.519151138716356	13.183229813664594	9.028467908902693
NM2	1800.5	1.0	1.3594202898550725	0.003036231884057971	5.095652173913043	0.04833333333333333	0.6765217391304348	0.418768115942029	0.3822463768115942	20.58695652173913	7.535507246376812	1.0542753623188406	2.5652173913043477	30.94710144927536	0.9326086956521739	7.87536231884058	0.0205	0.03972463768115942	0.21732608695652172	481.9855072463768	207.7391304347826	6.6152173913043475	87.8913043478261	2.3862318840579713	0.12434057971014492	0.7978260869565217	2016.1739130434783	5.913043478260869	113.98025	22.3521666666666	0.3813913043478261	27.24223602484472	2.837474120082816	15.523291925465838	8.881469979296066
NM3	2872.4	1.0	1.574	0.0032866666666666665	7.676666666666667	0.0506	0.7355333333333334	0.45553333333333335	0.4059333333333333	20.598	9.016	1.09	2.454	30.651333333333334	0.9279999999999999	7.8933333333333335	0.01990666666666667	0.04087333333333334	0.23867333333333335	684.3066666666666	319.02	6.718666666666667	89.13333333333334	2.9273333333333333	0.12584	0.7939999999999999	2016.5	5.8	113.946383333333	22.3463833333333	0.4053866666666667	28.956190476190475	2.9195238095238096	17.04809523809524	8.98857142857143
NM5	3885.5	1.0	1.6942028985507247	0.003217391304347826	7.845652173913043	0.05420289855072464	0.7894927536231884	0.4261594202898551	0.503840579710145	20.606521739130432	9.791304347826088	1.3389855072463768	2.4456521739130435	29.884057971014492	0.9710144927536232	7.857971014492755	0.02258695652173913	0.05328260869565217	0.30986231884057974	2224.514492753623	1011.7173913043479	6.756521739130434	89.28985507246377	2.8239130434782607	0.14029710144927537	0.7144927536231884	2016.1739130434783	5.913043478260869	113.899533333333	22.3841833333333	0.5034420289855073	35.960144927536234	3.8059006211180124	22.133022774327124	10.021221532091099
