Station	Unnamed: 0	Sample No	Volatile Suspended Solids (mg/L)	Unionised Ammonia (mg/L)	Turbidity (NTU)	Total Phosphorus (mg/L)	Total Nitrogen (mg/L)	Total Kjeldahl Nitrogen (mg/L)	Total Inorganic Nitrogen (mg/L)	Temperature (°C)	Suspended Solids (mg/L)	Silica (mg/L)	Secchi Disc Depth (M)	Salinity (psu)	Phaeo-pigments (μg/L)	pH	Orthophosphate Phosphorus (mg/L)	Nitrite Nitrogen (mg/L)	Nitrate Nitrogen (mg/L)	Faecal Coliforms (cfu/100mL)	E. coli (cfu/100mL)	Dissolved Oxygen (mg/L)	Dissolved Oxygen (%saturation)	Chlorophyll-a (μg/L)	Ammonia Nitrogen (mg/L)	5-day Biochemical Oxygen Demand (mg/L)	Year	Month	x	y	DIN(mg/L)	DIN(uM)	Nitrite Nitrogen (uM)	Nitrate Nitrogen (uM)	Ammonia Nitrogen (uM)
MM3	8416.926470588236	1.0	1.2607843137254902	0.0016225490196078432	3.0823529411764703	0.031236559139784945	0.34618279569892474	0.3140322580645161	0.06416666666666666	26.25980392156863	4.4450980392156865	0.6984313725490195	3.3102941176470586	32.14656862745098	0.8774509803921569	7.958823529411764	0.007700980392156862	0.009823529411764707	0.021392156862745097	12.387254901960784	2.9166666666666665	5.4259803921568635	80.44117647058823	2.421078431372549	0.03264705882352941	0.8568627450980393	2016.3970588235295	7.029411764705882	114.31025	22.5619	0.06386274509803921	4.561624649859944	0.7016806722689076	1.5280112044817926	2.331932773109244
MM4	9373.308823529413	1.0	1.1318627450980392	0.001411764705882353	2.5509803921568626	0.03155913978494624	0.335	0.3053763440860215	0.05593137254901961	26.026960784313726	3.881372549019608	0.6470098039215687	3.717647058823529	32.398039215686275	0.7720588235294118	7.954901960784314	0.007186274509803922	0.009230392156862745	0.019754901960784315	9.127450980392156	2.593137254901961	5.480392156862745	81.05882352941177	2.1068627450980393	0.02657843137254902	0.7529411764705882	2016.3970588235295	7.029411764705882	114.35805	22.5636166666666	0.05556372549019608	3.9688375350140057	0.6593137254901961	1.4110644257703082	1.8984593837535013
MM5	10327.308823529413	1.0	1.1200980392156863	0.0014950980392156863	2.4441176470588237	0.030107526881720432	0.3113978494623656	0.2823118279569892	0.05715686274509804	25.883823529411767	3.8093137254901963	0.6473039215686275	3.947058823529412	32.4671568627451	0.7181372549019608	7.940686274509805	0.007318627450980393	0.008828431372549019	0.019534313725490197	8.406862745098039	2.2205882352941178	5.442647058823529	80.25980392156863	2.1627450980392156	0.028333333333333335	0.7230392156862745	2016.3970588235295	7.029411764705882	114.393883333333	22.52055	0.05669607843137255	4.049719887955183	0.6306022408963585	1.3953081232492999	2.023809523809524
MM6	11281.308823529413	1.0	1.1225490196078431	0.0014607843137254902	1.928921568627451	0.028494623655913976	0.3239247311827957	0.30091397849462365	0.053137254901960786	26.40686274509804	3.4877450980392157	0.6626960784313726	3.760294117647059	31.985294117647058	0.782843137254902	7.926470588235294	0.006392156862745098	0.0072254901960784315	0.01565686274509804	8.514705882352942	2.377450980392157	5.704901960784314	84.62254901960785	2.28578431372549	0.029877450980392156	0.8431372549019608	2016.3970588235295	7.029411764705882	114.34995	22.4555666666666	0.05275980392156863	3.7685574229691876	0.5161064425770309	1.1183473389355743	2.1341036414565826
MM7	12232.926470588236	1.0	1.2990196078431373	0.0017892156862745097	2.424019607843137	0.03102150537634409	0.3421505376344086	0.31311827956989247	0.06524509803921569	26.693627450980394	4.020588235294118	0.7334803921568627	3.3191176470588237	31.82941176470588	1.1514705882352942	7.959803921568628	0.007862745098039216	0.009019607843137255	0.018950980392156862	22.142156862745097	4.0588235294117645	5.548039215686274	82.44607843137256	3.2392156862745094	0.036774509803921565	0.9627450980392157	2016.3970588235295	7.029411764705882	114.297066666666	22.5234833333333	0.06474509803921569	4.624649859943978	0.6442577030812325	1.353641456582633	2.626750700280112
MM8	13229.029850746268	1.0	1.2557213930348259	0.0012288557213930348	4.098507462686567	0.03224043715846995	0.3330054644808743	0.2691256830601093	0.08338308457711444	25.465671641791047	4.900497512437811	0.6181094527363183	3.8298507462686566	32.63084577114428	0.8134328358208955	7.957213930348259	0.007895522388059701	0.012810945273631842	0.050517412935323386	2.2786069651741294	1.2537313432835822	5.678109452736318	83.29850746268657	2.3318407960199004	0.019955223880597017	0.5557213930348259	2016.3432835820895	7.029850746268656	114.322416666666	22.20035	0.08328358208955225	5.948827292110876	0.9150675195451315	3.6083866382373846	1.4253731343283584
NM1	846.0	1.0	1.576328502415459	0.0027342995169082128	6.052657004830919	0.05116402116402116	0.7516931216931216	0.335978835978836	0.49516908212560384	26.0256038647343	8.272946859903382	2.0429951690821255	2.415942028985507	28.242512077294684	1.4458937198067634	7.807729468599034	0.021019323671497583	0.0688743961352657	0.3428405797101449	619.1400966183575	323.0676328502415	4.969565217391304	71.38647342995169	3.0454106280193236	0.0829951690821256	0.6666666666666666	2016.4492753623188	6.9855072463768115	114.021433333333	22.34795	0.49471014492753623	35.33643892339545	4.919599723947551	24.488612836438925	5.928226363008972
NM2	1813.0	1.0	1.444927536231884	0.002864734299516908	15.375362318840581	0.05851851851851852	0.8983068783068783	0.29645502645502647	0.6746376811594204	26.666183574879224	6.726086956521739	2.6956521739130435	2.2942028985507243	25.41835748792271	1.3444444444444446	7.814975845410628	0.02352173913043478	0.08757487922705313	0.5041062801932367	312.3478260869565	142.8985507246377	5.350724637681159	76.77777777777777	3.718840579710145	0.08241545893719807	0.6840579710144927	2016.4492753623188	6.9855072463768115	113.98025	22.3521666666666	0.6740966183574878	48.149758454106276	6.25534851621808	36.00759144237405	5.886818495514148
NM3	2876.0	1.0	1.5761904761904761	0.002838095238095238	7.491904761904761	0.058229166666666665	0.9195833333333333	0.3123958333333333	0.6885714285714285	26.630476190476188	8.523333333333333	2.763714285714286	2.138571428571429	25.629523809523807	1.272857142857143	7.791428571428572	0.02496190476190476	0.09192857142857143	0.5102142857142857	822.504761904762	292.0904761904762	5.139047619047619	73.7	2.8666666666666667	0.08589047619047618	0.6547619047619048	2016.5	7.0	113.946383333333	22.3463833333333	0.6880333333333334	49.1452380952381	6.566326530612245	36.44387755102041	6.135034013605441
NM5	3898.0	1.0	1.788888888888889	0.002966183574879227	8.377777777777778	0.06470899470899472	1.0520634920634921	0.32343915343915347	0.8147342995169082	26.742028985507247	10.187439613526571	3.2368599033816423	2.0594202898550726	24.306763285024154	1.3743961352657006	7.768115942028985	0.02821256038647343	0.10957487922705314	0.6108792270531401	2755.9323671497586	1091.7149758454107	5.086956521739131	72.18840579710145	2.658454106280193	0.09372463768115942	0.6821256038647342	2016.4492753623188	6.9855072463768115	113.899533333333	22.3841833333333	0.8141787439613527	58.155624568668046	7.826777087646653	43.63423050379572	6.694616977225673
NM6	4841.0	1.0	1.7545893719806762	0.0027826086956521737	7.892753623188406	0.058994708994708996	1.1135978835978837	0.2812698412698413	0.888840579710145	27.208695652173912	8.871014492753623	3.5828985507246376	1.9782608695652173	21.86763285024155	1.7821256038647342	7.819806763285024	0.025043478260869566	0.11230434782608696	0.704768115942029	182.22222222222223	70.22705314009661	5.763285024154589	81.94685990338164	4.316425120772947	0.07104347826086957	0.7990338164251208	2016.4492753623188	6.9855072463768115	113.898466666666	22.3394333333333	0.8881159420289856	63.4368530020704	8.021739130434783	50.34057971014493	5.074534161490683
NM8	5648.0	1.0	1.9917874396135267	0.0019420289855072465	15.232367149758455	0.053121693121693125	0.9030158730158729	0.2777777777777778	0.6663768115942029	26.964251207729472	11.192270531400967	2.9353623188405797	1.972463768115942	24.327536231884057	1.866183574879227	7.891787439613526	0.01757487922705314	0.07910628019323672	0.5423188405797101	56.5024154589372	20.92270531400966	5.835265700483093	83.57004830917874	4.730434782608696	0.044125603864734304	0.7695652173913045	2016.4492753623188	6.9855072463768115	113.864766666666	22.27825	0.6655507246376812	47.53933747412008	5.650448585231194	38.737060041407865	3.1518288474810214
NT1	5861.553191489362	1.0	2.029787234042553	0.004170212765957447	6.448936170212766	0.06205128205128205	1.0143589743589745	0.31538461538461543	0.7497872340425532	27.885106382978723	8.238297872340425	2.9736170212765956	1.9106382978723404	21.80212765957447	3.802127659574468	7.8319148936170215	0.019808510638297874	0.08306382978723405	0.5775531914893617	7403.063829787234	1470.9574468085107	5.648936170212766	81.14893617021276	9.114893617021275	0.08897872340425533	1.1	2017.4893617021276	7.0	113.97255	22.3745833333333	0.749595744680851	53.542553191489354	5.933130699088146	41.253799392097264	6.355623100303952
PM1	1044.0	1.0	1.1729468599033817	0.0018647342995169083	2.226086956521739	0.02798941798941799	0.3526984126984127	0.33206349206349206	0.052946859903381646	27.341545893719807	3.3096618357487926	0.6282608695652174	3.1202898550724636	31.257971014492753	0.9777777777777779	7.998550724637681	0.0054492753623188415	0.004270531400966184	0.017618357487922707	152.71497584541063	47.091787439613526	6.020289855072464	90.16908212560386	2.8115942028985508	0.030782608695652174	0.9801932367149758	2016.4492753623188	6.9855072463768115	114.28575	22.3873666666666	0.052671497584541066	3.762249827467219	0.30503795721187027	1.2584541062801935	2.198757763975155
PM11	2046.608695652174	1.0	0.9173913043478261	0.001386473429951691	2.4516908212560384	0.03037037037037037	0.33904761904761904	0.30793650793650795	0.05545893719806763	25.59903381642512	3.1106280193236713	0.5678260869565218	4.301449275362319	32.678260869565214	0.606280193236715	7.966183574879227	0.007541062801932367	0.007792270531400966	0.022695652173913044	6.391304347826087	1.0821256038647342	5.641062801932367	83.05797101449275	1.6690821256038648	0.024405797101449273	0.6589371980676328	2016.4492753623188	6.9855072463768115	114.33605	22.3206666666666	0.05489371980676328	3.920979986197377	0.5565907522429262	1.6211180124223603	1.743271221532091
PM2	3300.0	1.0	1.1864734299516908	0.0019661835748792274	2.1492753623188405	0.031005291005291008	0.3573015873015873	0.33095238095238094	0.061449275362318846	26.90048309178744	3.4618357487922706	0.6316908212560386	3.0144927536231885	31.39806763285024	1.0608695652173912	7.960386473429952	0.006449275362318841	0.005541062801932367	0.021159420289855072	278.0289855072464	55.28019323671498	5.852657004830918	87.21256038647343	3.264734299516908	0.03419806763285024	0.9227053140096618	2016.4492753623188	6.9855072463768115	114.278116666666	22.3773833333333	0.06089855072463768	4.349896480331263	0.3957902001380262	1.5113871635610765	2.44271911663216
PM3	4581.0	1.0	1.106280193236715	0.0016570048309178746	2.0454106280193236	0.030634920634920636	0.35793650793650794	0.3324867724867725	0.05632850241545894	26.36183574879227	3.0367149758454106	0.5857971014492754	3.42463768115942	31.89710144927536	0.87487922705314	7.971014492753623	0.006676328502415459	0.006028985507246377	0.02017874396135266	47.70531400966183	9.082125603864734	5.726086956521739	84.88888888888889	2.517874396135266	0.029971014492753623	0.8458937198067633	2016.4492753623188	6.9855072463768115	114.281833333333	22.3692666666666	0.05617874396135266	4.012767425810904	0.4306418219461698	1.4413388543823327	2.1407867494824018
PM4	5861.0	1.0	1.365217391304348	0.0019227053140096618	2.502898550724638	0.028253968253968254	0.3475661375661376	0.3286243386243386	0.051787439613526574	27.184057971014493	4.026086956521739	0.6838647342995169	3.079710144927536	31.32657004830918	0.9821256038647344	7.984541062801932	0.005603864734299516	0.004082125603864734	0.015589371980676328	58.072463768115945	6.6231884057971016	5.86328502415459	87.6328502415459	2.8869565217391306	0.03163768115942029	0.9053140096618357	2016.4492753623188	6.9855072463768115	114.31365	22.3823333333333	0.05130917874396135	3.664941338854382	0.2915804002760524	1.113526570048309	2.259834368530021
PM6	7073.608695652174	1.0	1.1507246376811593	0.002	2.227536231884058	0.029576719576719576	0.3477248677248677	0.3205820105820106	0.0663768115942029	26.500966183574878	3.614009661835749	0.6856038647342995	3.56231884057971	31.619806763285023	1.0140096618357488	7.964251207729468	0.00670048309178744	0.006067632850241546	0.023801932367149756	107.4927536231884	34.57487922705314	5.6748792270531405	84.14975845410628	2.714975845410628	0.035811594202898554	0.8599033816425121	2016.4492753623188	6.9855072463768115	114.270216666666	22.3517	0.06568115942028986	4.691511387163561	0.4334023464458247	1.7001380262249826	2.557971014492754
